IDCliente,Cancelacion,Genero,MayorDeEdad,Pareja,Dependientes,MesesContratado,ServicioTelefonico,MultiplesLineas,ServicioInternet,SeguridadEnLinea,CopiaSeguridadEnLinea,ProteccionDispositivo,SoporteTecnico,TransmisionTelevision,TransmisionPeliculas,TipoContrato,FacturacionElectronica,MetodosPago,CargoMensual,CargoTotal,CostoDiario
7721-DVEKZ,False,Mujer,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.65,19.65,0.6549999999999999
7721-JXEAW,True,Hombre,0,True,False,59,False,False,DSL,False,True,False,False,False,True,Mes a mes,True,Transferencia,41.05,2452.7,1.3683333333333332
7722-CVFXN,False,Hombre,0,True,True,54,True,True,Fiber optic,False,True,False,True,True,True,Un año,True,Cheque E.,105.2,5637.85,3.506666666666667
7722-VJRQD,False,Hombre,0,True,True,72,False,False,DSL,True,False,True,True,True,True,Dos años,False,Transferencia,60.95,4549.05,2.0316666666666667
7727-SHVZV,False,Mujer,0,False,False,9,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,19.5,150.35,0.65
7729-JTEEC,False,Hombre,0,True,True,2,True,False,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque E.,44.5,90.05,1.4833333333333334
7729-XBTWX,False,Hombre,0,True,True,66,True,False,No,False,False,False,False,False,False,Dos años,True,Cheque C.,19.75,1344.5,0.6583333333333333
7730-CLDSV,False,Mujer,0,True,True,72,True,True,Fiber optic,False,True,True,True,False,True,Dos años,True,Transferencia,98.65,7129.45,3.2883333333333336
7730-IUTDZ,True,Hombre,0,False,False,43,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Cheque E.,75.2,3198.6,2.506666666666667
7733-UDMTP,False,Mujer,1,False,False,57,False,False,DSL,False,True,True,False,True,True,Mes a mes,True,Cheque E.,55.0,3094.05,1.8333333333333333
7734-DBOAI,True,Mujer,0,True,True,1,False,False,DSL,False,False,False,True,True,False,Mes a mes,False,Cheque E.,40.1,40.1,1.3366666666666667
7739-LAXOG,True,Mujer,0,True,True,32,True,True,Fiber optic,False,False,True,False,False,True,Mes a mes,True,Transferencia,91.05,2954.5,3.0349999999999997
7740-BTPUX,False,Hombre,1,True,False,55,True,True,Fiber optic,False,True,True,True,True,True,Dos años,True,Cheque E.,113.6,6292.7,3.7866666666666666
7740-KKCXF,False,Hombre,0,True,False,51,False,False,DSL,False,True,False,False,False,False,Mes a mes,True,Tarjeta C.,30.05,1529.45,1.0016666666666667
7742-MYPGI,False,Mujer,0,True,True,6,True,False,DSL,False,False,False,True,False,False,Mes a mes,True,Cheque C.,48.8,297.35,1.6266666666666665
7743-EXURX,True,Hombre,0,True,True,8,True,False,DSL,False,False,True,False,False,False,Mes a mes,True,Cheque E.,51.05,415.05,1.7016666666666667
7746-AWNQW,False,Mujer,0,False,False,28,False,False,DSL,False,False,True,True,False,False,Mes a mes,True,Cheque C.,35.75,961.4,1.1916666666666667
7746-QYVCO,False,Hombre,0,True,True,16,True,False,DSL,True,True,False,False,False,False,Un año,True,Cheque C.,55.85,857.8,1.8616666666666668
7748-UMTRK,False,Mujer,1,False,True,30,True,True,Fiber optic,False,False,False,True,True,True,Mes a mes,True,Cheque E.,101.3,2974.5,3.3766666666666665
7750-EYXWZ,False,Mujer,0,False,False,12,False,False,DSL,False,True,True,True,True,True,Un año,False,Cheque E.,60.65,743.3,2.0216666666666665
7752-XUSCI,True,Mujer,0,False,False,60,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Cheque E.,105.9,6396.45,3.5300000000000002
7753-USQYQ,False,Hombre,0,False,False,55,True,False,DSL,False,True,False,True,False,True,Un año,True,Cheque E.,64.2,3627.3,2.14
7754-IXRMC,False,Mujer,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque C.,45.35,45.35,1.5116666666666667
7758-UJWYS,False,Hombre,0,True,True,34,False,False,DSL,False,False,False,True,True,False,Dos años,True,Cheque E.,40.55,1325.85,1.3516666666666666
7758-XKCBS,True,Hombre,0,False,False,15,False,False,DSL,False,False,False,True,False,False,Mes a mes,True,Cheque E.,29.7,438.25,0.99
7760-OYPDY,True,Mujer,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,80.65,144.15,2.6883333333333335
7762-ONLJY,False,Mujer,0,True,True,6,True,False,No,False,False,False,False,False,False,Un año,False,Cheque C.,19.7,94.45,0.6566666666666666
7762-URZQH,True,Hombre,0,True,False,66,True,True,Fiber optic,True,False,True,False,True,True,Dos años,True,Tarjeta C.,106.05,6981.35,3.5349999999999997
7764-BDPEE,False,Hombre,0,False,True,3,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,20.85,60.65,0.6950000000000001
7765-LWVVH,False,Mujer,0,True,True,72,True,True,Fiber optic,True,True,False,False,True,False,Dos años,True,Cheque E.,95.1,6843.15,3.17
7766-CLTIC,False,Mujer,0,False,False,10,True,False,DSL,False,False,False,True,False,True,Mes a mes,True,Cheque C.,60.95,629.55,2.0316666666666667
7767-UXAGJ,True,Hombre,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque E.,50.45,50.45,1.6816666666666669
7771-CFQRQ,False,Mujer,0,True,True,47,True,False,DSL,False,True,False,True,False,True,Dos años,False,Transferencia,63.8,3007.25,2.1266666666666665
7771-ZONAT,False,Hombre,0,False,False,22,False,False,DSL,False,False,True,True,True,True,Dos años,False,Transferencia,56.75,1304.85,1.8916666666666666
7774-OJSXI,True,Hombre,0,False,False,31,True,True,Fiber optic,False,True,True,False,True,True,Un año,True,Cheque E.,103.45,3066.45,3.4483333333333333
7776-QGYJC,False,Mujer,0,True,True,39,True,False,Fiber optic,False,False,True,True,False,False,Mes a mes,True,Transferencia,81.5,3107.3,2.716666666666667
7776-QWNFX,True,Hombre,1,True,False,30,True,False,DSL,False,True,False,False,False,False,Mes a mes,True,Transferencia,50.4,1527.5,1.68
7777-UNYHB,False,Mujer,0,True,True,12,True,False,No,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,20.1,232.4,0.67
7779-LGOVN,True,Hombre,1,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,86.65,856.65,2.8883333333333336
7779-ORAEL,False,Hombre,1,True,False,45,True,True,DSL,True,False,True,True,False,True,Dos años,False,Tarjeta C.,75.15,3480.35,2.5050000000000003
7780-OTDSO,True,Hombre,0,True,False,18,True,True,Fiber optic,True,False,False,False,True,True,Mes a mes,True,Cheque E.,99.4,1742.95,3.3133333333333335
7781-EWARA,False,Hombre,0,True,True,70,False,False,DSL,False,True,True,True,True,True,Un año,False,Cheque E.,60.35,4138.7,2.0116666666666667
7781-HVGMK,False,Mujer,0,True,True,72,False,False,DSL,True,True,True,True,True,True,Dos años,True,Tarjeta C.,65.2,4784.45,2.1733333333333333
7783-YKGDV,True,Mujer,0,False,False,12,True,True,Fiber optic,True,True,True,False,False,True,Mes a mes,True,Transferencia,99.7,1238.45,3.3233333333333333
7785-RDVIG,False,Mujer,0,True,True,3,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.3,54.7,0.6433333333333333
7786-WBJYI,True,Mujer,0,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Mes a mes,False,Transferencia,77.95,305.55,2.5983333333333336
7787-BNTZM,False,Hombre,0,False,False,6,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,20.15,130.5,0.6716666666666666
7789-CRUVC,False,Mujer,1,True,False,61,True,True,Fiber optic,True,True,True,True,False,False,Mes a mes,True,Tarjeta C.,94.2,5895.45,3.14
7789-HKSBS,False,Mujer,1,True,False,42,True,True,Fiber optic,True,False,True,False,True,True,Un año,True,Transferencia,105.2,4599.15,3.506666666666667
7794-JASDG,False,Hombre,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Mes a mes,True,Cheque C.,50.75,50.75,1.6916666666666667
7795-CFOCW,False,Hombre,0,False,False,45,False,False,DSL,True,False,True,True,False,False,Un año,False,Transferencia,42.3,1840.75,1.41
7797-EJMDP,False,Mujer,0,False,False,8,True,False,DSL,True,False,False,True,False,True,Mes a mes,False,Transferencia,66.05,574.5,2.2016666666666667
7798-JVXYM,False,Mujer,0,False,False,14,True,False,DSL,False,False,False,True,True,True,Mes a mes,True,Cheque E.,69.65,921.4,2.3216666666666668
7799-DSEWS,False,Hombre,0,False,False,18,True,False,DSL,True,False,True,True,True,False,Mes a mes,True,Cheque E.,68.35,1299.8,2.2783333333333333
7799-LGRDP,False,Mujer,0,False,False,43,True,True,No,False,False,False,False,False,False,Dos años,True,Tarjeta C.,25.7,1188.2,0.8566666666666667
7801-CEDNV,False,Hombre,0,True,False,27,True,False,DSL,True,False,False,False,False,False,Un año,False,Tarjeta C.,48.7,1421.75,1.6233333333333335
7801-KICAO,False,Mujer,0,False,False,18,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,74.15,1345.75,2.4716666666666667
7802-EFKNY,True,Hombre,0,True,False,5,False,False,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque E.,24.95,100.4,0.8316666666666667
7803-XOCCZ,False,Mujer,0,True,True,52,True,False,Fiber optic,True,False,True,True,False,False,Mes a mes,True,Transferencia,84.05,4326.8,2.8016666666666667
7808-DVWEP,False,Hombre,0,True,False,3,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,20.0,49.65,0.6666666666666666
7811-JIVPF,False,Mujer,0,False,False,23,True,False,DSL,False,False,True,False,False,False,Mes a mes,False,Tarjeta C.,49.7,1081.25,1.6566666666666667
7812-FZHPE,True,Mujer,0,True,True,17,True,True,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,24.1,409.9,0.8033333333333333
7813-TKCVO,False,Mujer,0,True,False,20,True,False,No,False,False,False,False,False,False,Un año,False,Cheque C.,20.35,393.15,0.6783333333333333
7813-ZGGAW,False,Hombre,1,False,False,31,True,True,Fiber optic,False,False,True,True,True,False,Mes a mes,True,Transferencia,96.6,2877.95,3.2199999999999998
7814-LEEVE,False,Mujer,0,True,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,True,Transferencia,20.3,20.3,0.6766666666666666
7815-PDTHL,False,Hombre,0,False,False,35,True,False,No,False,False,False,False,False,False,Dos años,True,Cheque C.,20.2,684.4,0.6733333333333333
7816-VGHTO,False,Mujer,0,True,True,6,False,False,DSL,False,True,True,True,False,False,Dos años,False,Cheque C.,40.55,217.5,1.3516666666666666
7817-BOQPW,True,Mujer,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,75.55,166.3,2.518333333333333
7817-OMJNA,False,Hombre,0,False,False,14,True,False,No,False,False,False,False,False,False,Un año,False,Transferencia,20.4,275.7,0.6799999999999999
7820-ZYGNY,False,Hombre,0,False,False,63,True,True,Fiber optic,False,True,False,False,False,True,Un año,False,Tarjeta C.,90.45,5825.5,3.015
7821-DPRQE,False,Hombre,0,True,False,68,True,True,Fiber optic,True,True,False,True,True,True,Mes a mes,True,Cheque E.,107.7,7320.9,3.5900000000000003
7823-JSOAG,False,Hombre,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,False,Cheque E.,74.5,217.45,2.4833333333333334
7824-PANSQ,False,Hombre,0,False,False,58,True,True,Fiber optic,False,False,False,True,False,False,Mes a mes,False,Transferencia,80.65,4807.35,2.6883333333333335
7825-ECJRF,True,Mujer,0,False,False,19,True,False,Fiber optic,True,False,True,True,True,True,Mes a mes,True,Cheque E.,106.6,1934.45,3.5533333333333332
7825-GKXMW,True,Mujer,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque E.,45.8,45.8,1.5266666666666666
7826-VVKWT,False,Mujer,1,True,True,24,True,False,Fiber optic,False,False,True,False,True,True,Dos años,True,Cheque E.,96.55,2263.45,3.2183333333333333
7831-QGOXH,True,Mujer,0,False,False,18,True,True,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,85.2,1553.9,2.8400000000000003
7833-PKIHD,False,Hombre,0,True,True,51,True,False,DSL,True,False,False,True,True,True,Un año,True,Transferencia,76.4,3966.3,2.546666666666667
7838-LAZFO,False,Hombre,0,True,False,45,True,False,DSL,True,True,True,False,True,True,Un año,False,Transferencia,78.8,3597.5,2.6266666666666665
7839-NUIAA,False,Mujer,0,True,True,61,True,True,DSL,True,True,False,False,False,False,Mes a mes,False,Cheque E.,59.8,3641.5,1.9933333333333332
7839-QRKXN,True,Mujer,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,True,Cheque C.,20.2,20.2,0.6733333333333333
7841-FCRQD,False,Mujer,0,True,False,33,True,False,DSL,False,True,False,True,False,False,Un año,True,Tarjeta C.,53.75,1857.3,1.7916666666666667
7841-TZDMQ,True,Hombre,0,False,False,2,True,False,DSL,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,46.0,84.5,1.5333333333333334
7845-URHJN,True,Mujer,0,True,False,8,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,20.15,156.25,0.6716666666666666
7850-THJMU,False,Mujer,0,True,True,26,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,19.65,494.9,0.6549999999999999
7850-VWJUU,False,Mujer,0,False,False,23,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Transferencia,75.0,1778.5,2.5
7851-FLGGQ,True,Hombre,0,False,False,1,False,False,DSL,False,True,False,True,False,True,Mes a mes,True,Cheque C.,44.65,44.65,1.4883333333333333
7851-WZEKY,True,Mujer,0,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Cheque E.,95.15,196.9,3.171666666666667
7852-LECYP,False,Hombre,1,True,False,13,True,True,Fiber optic,True,True,False,False,False,True,Mes a mes,False,Tarjeta C.,93.8,1261.0,3.1266666666666665
7853-GVUDZ,True,Mujer,0,True,True,1,True,False,No,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,20.15,20.15,0.6716666666666666
7853-OETYL,False,Mujer,0,True,False,4,False,False,DSL,True,False,False,False,False,False,Mes a mes,True,Cheque E.,29.05,129.6,0.9683333333333334
7853-WNZSY,False,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,19.75,19.75,0.6583333333333333
7854-EDSSA,True,Hombre,0,False,False,22,True,True,DSL,True,True,False,False,False,False,Mes a mes,False,Cheque E.,59.0,1254.7,1.9666666666666666
7854-EKTJL,True,Mujer,0,False,True,2,True,False,No,False,False,False,False,False,False,Mes a mes,True,Cheque E.,19.6,35.85,0.6533333333333334
7854-FOKSF,True,Hombre,0,False,False,1,False,False,DSL,False,False,False,False,False,True,Mes a mes,False,Cheque E.,35.9,35.9,1.1966666666666665
7855-DIWPO,False,Mujer,0,False,False,21,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,68.65,1493.2,2.2883333333333336
7856-GANIL,False,Hombre,1,True,False,45,True,True,Fiber optic,False,True,True,True,True,False,Un año,True,Transferencia,98.7,4525.8,3.29
7858-GTZSP,False,Mujer,0,False,False,12,True,True,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,86.55,1066.9,2.885
7860-KSUGX,False,Hombre,0,True,True,72,True,True,DSL,True,True,True,False,False,False,Dos años,False,Tarjeta C.,64.45,4720.0,2.1483333333333334
7860-UXCRM,False,Hombre,0,True,True,63,True,False,DSL,True,True,True,True,True,False,Dos años,False,Tarjeta C.,74.5,4674.55,2.4833333333333334
7861-UVUFT,True,Mujer,0,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Mes a mes,True,Cheque E.,84.3,1308.4,2.81
7868-BGSZA,False,Hombre,0,True,False,43,True,True,DSL,True,False,True,False,True,True,Un año,True,Cheque E.,80.2,3581.6,2.6733333333333333
7868-TMWMZ,False,Mujer,1,True,False,60,True,False,Fiber optic,True,True,True,True,True,True,Dos años,True,Transferencia,110.0,6668.35,3.6666666666666665
7869-ZYDST,False,Hombre,0,True,False,31,True,True,DSL,False,False,False,False,True,False,Mes a mes,True,Tarjeta C.,59.05,1882.8,1.9683333333333333
7872-BAAZR,False,Mujer,0,True,True,53,True,False,No,False,False,False,False,False,False,Un año,False,Transferencia,19.55,1007.9,0.6516666666666667
7872-RDDLZ,False,Mujer,1,False,False,67,True,True,DSL,False,True,False,False,False,False,Mes a mes,False,Cheque E.,54.9,3725.5,1.8299999999999998
7873-CVMAW,False,Hombre,0,False,False,72,True,True,DSL,True,True,True,True,True,True,Dos años,False,Tarjeta C.,88.55,6362.35,2.9516666666666667
7874-ECPQJ,False,Mujer,0,False,True,4,True,False,No,False,False,False,False,False,False,Mes a mes,True,Transferencia,20.05,85.5,0.6683333333333333
7876-AEHIG,False,Mujer,0,False,True,51,False,False,DSL,True,False,True,True,True,True,Un año,False,Transferencia,60.15,3077.0,2.005
7876-BEUTG,False,Mujer,0,False,False,15,True,True,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque C.,48.8,720.1,1.6266666666666665
7876-DNYAP,False,Mujer,0,True,True,69,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,19.8,1436.95,0.66
7878-JGDKK,False,Hombre,0,False,False,4,True,False,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque C.,44.55,220.75,1.4849999999999999
7878-RTCZG,False,Mujer,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.9,19.9,0.6633333333333333
7879-CGSFV,False,Hombre,0,False,False,55,True,False,Fiber optic,True,True,False,False,True,True,Un año,True,Cheque C.,100.9,5552.05,3.3633333333333337
7880-XSOJX,False,Hombre,0,False,False,4,False,False,DSL,True,True,False,True,False,False,Mes a mes,False,Cheque C.,42.4,146.4,1.4133333333333333
7881-EVUAD,True,Mujer,0,False,False,2,False,False,DSL,True,True,False,False,False,True,Mes a mes,True,Cheque E.,42.6,72.4,1.4200000000000002
7881-INRLC,True,Hombre,0,False,False,45,True,True,Fiber optic,False,True,False,False,True,True,Mes a mes,True,Tarjeta C.,100.85,4740.0,3.3616666666666664
7883-ROJOC,False,Mujer,0,True,False,19,True,False,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque C.,44.9,839.65,1.4966666666666666
7890-VYYWG,True,Hombre,1,True,False,3,False,False,DSL,False,False,False,False,True,False,Mes a mes,True,Cheque C.,36.45,93.7,1.215
7892-POOKP,True,Mujer,0,True,False,28,True,True,Fiber optic,False,False,True,True,True,True,Mes a mes,True,Cheque E.,104.8,3046.05,3.493333333333333
7892-QVYKW,False,Mujer,0,True,True,23,True,True,Fiber optic,False,False,False,False,False,True,Mes a mes,False,Cheque E.,85.6,1868.4,2.853333333333333
7893-IXHRQ,True,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque E.,20.55,20.55,0.685
7895-VONWT,False,Mujer,0,False,False,25,False,False,DSL,False,False,True,False,True,True,Mes a mes,True,Cheque E.,48.25,1293.8,1.6083333333333334
7898-PDWQE,False,Hombre,0,True,False,71,True,True,DSL,True,True,True,True,False,True,Dos años,False,Tarjeta C.,80.4,5727.15,2.68
7901-HXJVA,False,Hombre,0,False,False,14,True,False,Fiber optic,False,False,True,False,False,False,Mes a mes,False,Cheque E.,76.45,1117.55,2.5483333333333333
7901-IIDQV,False,Hombre,0,False,False,24,True,True,DSL,False,False,False,True,False,False,Un año,False,Transferencia,54.6,1242.25,1.82
7901-TBKJX,False,Hombre,1,False,False,56,True,True,Fiber optic,False,False,True,False,True,True,Mes a mes,True,Cheque E.,101.05,5594.0,3.368333333333333
7903-CMPEY,True,Hombre,1,True,False,1,True,True,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Cheque E.,80.3,80.3,2.6766666666666667
